area,predicted_iou,point_coords,scale (um/px),index,Red,Green,Blue,perimeter(um),area(um),circularity,centroid_x,centroid_y,droplet,x,y,w,h
6719,0.9853760004043579,"[67.5, 185.625]",6.0755,0,0.0,255.0,0.0,50.48721304215303,182.02900312076522,1.114326197543924,67,138,True,23,93,91,94
5275,0.9829415082931519,"[67.5, 286.875]",6.0755,1,255.0,0.0,255.0,44.6347976239088,142.90861608305352,1.1093762457568137,49,313,True,9,273,84,80
3754,0.9668432474136353,"[67.5, 388.125]",6.0755,2,0.0,127.5,255.0,37.87468453119168,101.70216962574084,1.1224266415823427,73,387,True,38,354,72,70
5244,0.9696038961410522,"[67.5, 860.625]",6.0755,3,255.0,127.5,0.0,44.63479756504486,142.06877397905834,1.1159343403760824,69,847,True,29,805,80,84
4692,0.9734373092651367,"[67.5, 928.125]",6.0755,4,127.5,191.25,127.5,41.96133218020748,127.11416619178902,1.1022870829695226,65,954,True,26,916,76,79
5190,0.9801721572875977,"[112.5, 84.375]",6.0755,5,124.92372426604958,42.894008768331304,128.54389293619855,44.30560674817265,140.60582321726025,1.1109747932068859,113,58,True,72,18,81,82
5298,0.9840258955955505,"[112.5, 286.875]",6.0755,6,20.825244950125782,254.50951782569726,237.0805493924146,44.57831743783631,143.53172474085642,1.101766535865441,111,249,True,69,209,84,81
4845,0.9798566699028015,"[112.5, 320.625]",6.0755,7,0.6055071174959858,125.44789098394043,50.54614719038472,42.36354616755527,131.25919335021692,1.0880403932623424,147,327,True,110,288,76,77
4266,0.9754350781440735,"[112.5, 590.625]",6.0755,8,255.0,0.0,0.0,40.17902160316777,115.5731101820486,1.1115577970600952,106,621,True,68,585,76,73
5862,0.9790915250778198,"[112.5, 691.875]",6.0755,9,0.0,0.0,255.0,47.2517831169934,158.81143269741418,1.118780211348792,81,702,True,37,661,88,86
4101,0.9840080142021179,"[157.5, 84.375]",6.0755,10,254.70445282201763,133.51555880079076,197.82515046639008,39.12811618353171,111.10298285433223,1.0965849870874251,190,77,True,156,41,68,74
5295,0.9822839498519897,"[157.5, 185.625]",6.0755,11,255.0,255.0,0.0,45.06040647602623,143.4504496985343,1.1263631456726328,153,171,True,112,130,81,84
2942,0.9358442425727844,"[157.5, 421.875]",6.0755,12,137.39215788256982,105.22849541840279,242.40549705097695,35.15442906363139,79.70372483722151,1.2338762817431572,131,415,False,92,387,71,56
4508,0.9808155298233032,"[157.5, 489.375]",6.0755,13,127.5,127.5,0.0,41.43245309853729,122.12929692936592,1.1185401399852888,129,491,True,91,457,77,72
