area,predicted_iou,point_coords,scale (um/px),index,Red,Green,Blue,perimeter(um),area(um),circularity,centroid_x,centroid_y,droplet,x,y,w,h
4166,0.9821265935897827,"[1057.5, 556.875]",6.0755,147,177.3105058723043,50.976393648079345,115.76043449649546,39.866373182059256,112.86394210464474,1.1205942156216013,1061,592,True,1025,556,73,73
4344,0.9726455211639404,"[1057.5, 658.125]",6.0755,148,1.9895756690578503,53.83108858122058,110.52193271376832,40.21210696371325,117.6862612824236,1.093397377745905,1026,664,True,988,628,75,70
1720,0.9255760908126831,"[1057.5, 691.875]",6.0755,149,203.23876429139335,116.93340433387593,5.157689767257858,29.172510622401422,46.597690931346364,1.4533605006123007,1077,709,False,1048,687,65,45
4889,0.9801492691040039,"[1057.5, 894.375]",6.0755,150,57.28665110450628,113.14540810432531,137.8509039661897,42.908967370290775,132.45122730427462,1.106191393806714,1033,915,True,993,878,79,78
4708,0.9816412925720215,"[1057.5, 961.875]",6.0755,151,187.76788713983655,110.03687351155865,117.89775901184049,41.92139458611182,127.54763308417364,1.0964508680581446,1064,992,True,1028,953,76,78
5483,0.9846022129058838,"[1102.5, 219.375]",6.0755,152,1.3703515666145445,215.85797466705452,172.97850080201016,45.48601530852234,148.54368568405354,1.108387774489193,1128,215,True,1087,175,83,83
4714,0.9837211966514587,"[1102.5, 388.125]",6.0755,153,4.119953540184877,209.40068182460578,44.87846592624129,42.210647828509686,127.71018316881788,1.1102189688684863,1080,363,True,1041,326,78,76
4724,0.9835090637207031,"[1102.5, 624.375]",6.0755,154,233.26147370304514,227.3717422394304,27.761669019203836,41.9778746152138,127.98109997655826,1.095683671147792,1110,660,True,1074,620,73,80
5298,0.9804468154907227,"[1102.5, 725.625]",6.0755,155,1.074001693548448,6.232530926848412,45.780240062868465,44.84417593319243,143.53172474085642,1.1149472684826782,1104,767,True,1064,725,81,81
4503,0.9795843362808228,"[1102.5, 826.875]",6.0755,156,63.647933916617234,193.22285623398315,251.66975918139457,41.432453255507795,121.99383852549573,1.1197821428515828,1106,852,True,1068,817,77,72
5189,0.9794212579727173,"[1102.5, 961.875]",6.0755,157,253.2446979094721,80.300641720959,82.99465155273222,44.6347976239088,140.5787315364862,1.1277625161624962,1123,930,True,1080,891,85,79
4461,0.9820913076400757,"[1147.5, 151.875]",6.0755,158,0.0,255.0,255.0,40.8539462409366,120.85598793298611,1.0989805071055452,1120,129,True,1084,92,74,75
4542,0.9807202816009521,"[1147.5, 286.875]",6.0755,159,83.0310028367793,141.15365872484594,157.9509266666591,41.26301255994114,123.05041407568324,1.101105471410124,1141,304,True,1104,267,75,77
6215,0.9860508441925049,"[1147.5, 455.625]",6.0755,160,210.18383568532667,144.68507363802013,216.66693637473185,48.415649065744944,168.3747960106498,1.1078592043395734,1115,450,True,1070,406,90,89
6392,0.9852004051208496,"[1147.5, 556.875]",6.0755,161,48.36067883870802,7.534534305024184,195.59393189550954,49.18699150330323,173.1700235076546,1.1117776521311016,1134,546,True,1090,501,87,92
5643,0.9784512519836426,"[1147.5, 1029.375]",6.0755,162,45.370054641650974,44.37209252008933,224.1792634615359,46.07137463512896,152.87835460789972,1.104858031829684,1153,1010,True,1110,968,87,84
4598,0.9804008603096008,"[1192.5, 118.125]",6.0755,163,60.34798878272761,0.03597366199491747,0.8515660607526843,41.63214093166637,124.5675481990294,1.1072424038715412,1195,92,True,1157,54,76,78
6001,0.9863495826721191,"[1192.5, 421.875]",6.0755,164,80.49731380404978,254.7682694716937,208.55942043056191,47.79720441783547,162.57717632500552,1.1182413616109192,1177,385,True,1132,342,89,89
5469,0.9816911220550537,"[1192.5, 658.125]",6.0755,165,48.95868646028965,111.63159677373378,83.9483731767795,45.326264971382344,148.164402153217,1.1034334102279086,1191,635,True,1152,593,79,83
5185,0.9885460138320923,"[1192.5, 691.875]",6.0755,166,252.63920437459453,251.31820990275997,146.360458557541,44.209188830655314,140.47036481339003,1.107211322689877,1175,720,True,1134,680,82,81
6158,0.9837155342102051,"[1192.5, 793.125]",6.0755,167,40.22734188057941,203.3317736493131,213.41638622853836,48.37571160899848,166.8305702065296,1.1162699532378573,1185,813,True,1141,769,88,90
4409,0.9844473600387573,"[1237.5, 151.875]",6.0755,168,126.18091549262064,183.45679320074333,254.97717457357615,40.42833744768311,119.44722053273611,1.08889461883504,1209,176,True,1172,140,75,73
4294,0.9853224754333496,"[1237.5, 253.125]",6.0755,169,103.92377436253146,129.75542467796214,206.64054510406996,40.17902146581857,116.33167724372167,1.1043096250206372,1205,256,True,1168,221,75,74
4415,0.9816176295280457,"[1237.5, 455.625]",6.0755,170,4.931835400998283,36.994666437634855,7.712051311289554,40.7175908666728,119.60977061738033,1.1030307682327023,1210,473,True,1174,437,75,73
5528,0.9862152338027954,"[1237.5, 523.125]",6.0755,171,132.45807021331282,164.20638728850523,4.465000507596809,45.5424955927014,149.76281131888527,1.1020969536895582,1225,557,True,1184,517,83,82
2187,0.9605714082717896,"[1237.5, 691.875]",6.0755,172,100.50574244941306,8.415185190051139,49.126487636094346,29.943853295415472,59.24950585282238,1.2042614273543275,1243,689,False,1213,663,60,49
4532,0.9819090366363525,"[1237.5, 725.625]",6.0755,173,157.46742925931667,254.22018943062955,202.7047366978543,41.24646986985774,122.77949726794286,1.1026504394302985,1252,755,True,1215,717,75,79
4829,0.9813841581344604,"[1237.5, 894.375]",6.0755,174,166.75254029251175,140.07276755112989,202.46884142371678,42.948905082114315,130.8257264578323,1.1220214879658974,1202,900,True,1162,863,81,77
4633,0.9756737947463989,"[1237.5, 961.875]",6.0755,175,8.390239705680585,133.9497549343583,99.14860648332808,42.05774976416249,125.51575702612075,1.1214604227694185,1232,977,True,1195,938,76,79
3828,0.9807854890823364,"[1282.5, 84.375]",6.0755,176,154.82830692627064,221.8476383798962,53.09210032446236,37.9077697936306,103.70695400301969,1.1026526522449456,1299,53,True,1265,20,70,68
3861,0.9819484353065491,"[1282.5, 151.875]",6.0755,177,230.46252689681523,183.91236594457368,179.7776539334954,38.027582399325745,104.60097946856297,1.1001497815418662,1269,124,True,1235,89,68,73
4178,0.9857784509658813,"[1282.5, 185.625]",6.0755,178,91.95392552133508,101.83171858108554,5.256714368586165,39.457307118131794,113.1890422739332,1.0945626767332413,1314,189,True,1276,153,73,70
5228,0.9834297895431519,"[1282.5, 320.625]",6.0755,179,93.42220616226382,218.7951093894537,18.763242139796375,44.402024508719485,141.63530708667372,1.1077050914026632,1248,330,True,1206,290,82,81
5756,0.9850296974182129,"[1282.5, 388.125]",6.0755,180,237.4410650619637,113.57129129296928,212.9537681821742,46.76284186487462,155.93971453536608,1.1159254787070336,1285,411,True,1242,369,85,84
5039,0.9831962585449219,"[1282.5, 658.125]",6.0755,181,129.93749659017726,3.561952470825631,146.02864113471452,43.89654048803206,136.51497942038043,1.1232344558115277,1277,631,True,1240,591,78,82
4560,0.9865138530731201,"[1282.5, 826.875]",6.0755,182,81.12735179861363,45.19327152533144,20.801904282721573,41.49578551815995,123.53806432961593,1.109167981293036,1267,847,True,1230,809,76,77
4872,0.9833928346633911,"[1282.5, 894.375]",6.0755,183,146.4487247040989,68.53279105145609,70.78420356894078,42.756069345186205,131.99066873111596,1.1021544343315208,1298,924,True,1258,886,80,78
4345,0.9820260405540466,"[1282.5, 1029.375]",6.0755,184,166.3114420394077,96.7550339697119,251.03227463072423,40.371857222368,117.71335296319764,1.1018484446181922,1305,1007,True,1268,971,75,74
4392,0.9836462736129761,"[1327.5, 253.125]",6.0755,185,112.76636403345422,228.76930070376065,137.6301283864968,40.64456804938085,118.98666195957745,1.1048336162038266,1297,264,True,1259,228,76,75
5955,0.9858535528182983,"[1327.5, 523.125]",6.0755,186,98.76486311537715,177.0017242163239,38.62986068765483,47.48455617331878,161.33095900939975,1.1121853926425718,1297,502,True,1253,460,88,87
4371,0.9845994710922241,"[1327.5, 556.875]",6.0755,187,252.56870141110102,250.3265284070358,205.26611739044526,40.64456806900217,118.41773666332264,1.1101416717117965,1342,576,True,1304,540,76,75
4383,0.9829049110412598,"[1327.5, 725.625]",6.0755,188,32.15391947763748,219.0892735013004,86.27262504195838,40.64456789241034,118.7428368326111,1.1071022598418343,1314,704,True,1275,667,77,74
5493,0.9874037504196167,"[1327.5, 826.875]",6.0755,189,247.54808869587248,41.197120676688925,102.36816919243083,45.41299231463858,148.81460249179392,1.1028204870499347,1330,790,True,1287,748,84,85
4364,0.9850752353668213,"[1327.5, 860.625]",6.0755,190,230.01674605438197,55.91099528848037,181.1522118643558,40.548150014135636,118.22809489790437,1.1066531730660047,1358,872,True,1320,835,75,76
4952,0.9854094982147217,"[1372.5, 84.375]",6.0755,191,0.0,127.5,0.0,43.18167837389545,134.15800319303906,1.1060444659061464,1352,115,True,1314,74,77,82
4758,0.9864447116851807,"[1372.5, 219.375]",6.0755,192,253.78910357193118,120.52762668781381,50.788274718912646,42.17071048949111,128.90221712287558,1.0978716858731739,1396,189,True,1361,149,72,81
5174,0.9868923425674438,"[1372.5, 320.625]",6.0755,193,156.25207411762958,28.38705202965265,228.71232463925142,44.0328959211598,140.17235632487564,1.100733691040294,1338,339,True,1299,299,79,82
4598,0.9839653968811035,"[1372.5, 455.625]",6.0755,194,134.9139496604029,253.57929112151155,69.23854007042513,41.80158174496091,124.5675481990294,1.1162735915664712,1366,434,True,1330,395,72,79
2333,0.944196343421936,"[1372.5, 489.375]",6.0755,195,22.497117626266565,165.6982653287892,131.3163104653693,33.15588815959233,63.20489124583201,1.3840786821925013,1371,501,False,1348,475,56,62
4852,0.9834847450256348,"[1372.5, 624.375]",6.0755,196,3.040543410675021,96.09025137180103,120.02581494963704,42.57977653379725,131.4488351156352,1.0975900210114746,1379,649,True,1339,612,80,76
4411,0.9851694107055664,"[1372.5, 759.375]",6.0755,197,150.42319193252558,106.54405766736062,149.22099240392888,40.71759088629411,119.50140389428418,1.1040310239040698,1392,731,True,1355,695,74,74
5336,0.9793151617050171,"[1372.5, 928.125]",6.0755,198,95.07678162224143,1.2316891303718547,202.15897420395964,44.402024508719485,144.5612086102699,1.0852852732108553,1388,956,True,1348,915,81,82
